Date;Hours;Consumption;Wind;Price
27.1.2013;02 - 03;1865;949;231,39
27.1.2013;03 - 04;1835;967;220,12
27.1.2013;04 - 05;1845;1028;213,56
27.1.2013;05 - 06;1895;1124;188,86
27.1.2013;06 - 07;1961;1267;210,2
27.1.2013;07 - 08;2119;1480;221,69
27.1.2013;08 - 09;2279;1774;210,27
27.1.2013;09 - 10;2386;2074;243,55
27.1.2013;10 - 11;2435;2329;269,37
27.1.2013;11 - 12;2433;2550;272,28
27.1.2013;12 - 13;2395;2686;245,72
27.1.2013;13 - 14;2358;2710;211,62
27.1.2013;14 - 15;2363;2666;185,2
27.1.2013;15 - 16;2409;2518;113,34
27.1.2013;16 - 17;2600;2281;188,11
27.1.2013;17 - 18;2950;2096;270,86
27.1.2013;18 - 19;2892;1984;287,35
27.1.2013;19 - 20;2704;1882;283,7
27.1.2013;20 - 21;2529;1814;269,3
27.1.2013;21 - 22;2374;1772;248,25
27.1.2013;22 - 23;2218;1725;266,54
28.1.2013;23 - 00;2058;1703;238,93
28.1.2013;00 - 01;1981;1972;228,55
28.1.2013;01 - 02;1916;1925;231,69
28.1.2013;02 - 03;1898;1893;231,02
28.1.2013;03 - 04;1898;1867;229,38
28.1.2013;04 - 05;1944;1840;217,06
28.1.2013;05 - 06;2114;1813;238,85
28.1.2013;06 - 07;2582;1773;282,88
28.1.2013;07 - 08;3106;1710;296,31
28.1.2013;08 - 09;3262;1634;299,67
28.1.2013;09 - 10;3227;1590;298,02
28.1.2013;10 - 11;3230;1624;295,93
28.1.2013;11 - 12;3174;1680;293,77
28.1.2013;12 - 13;3092;1682;291,91
28.1.2013;13 - 14;3097;1666;291,53
28.1.2013;14 - 15;3062;1680;291,61
28.1.2013;15 - 16;2979;1680;291,98
28.1.2013;16 - 17;3083;1669;294,44
28.1.2013;17 - 18;3371;1665;298,32
28.1.2013;18 - 19;3239;1724;296,46
28.1.2013;19 - 20;3028;1867;290,86
28.1.2013;20 - 21;2806;2051;288,4
28.1.2013;21 - 22;2623;2236;261,91
28.1.2013;22 - 23;2413;2388;247,81
29.1.2013;23 - 00;2200;2530;161,1
29.1.2013;00 - 01;2086;2651;183,22
29.1.2013;01 - 02;2024;2741;78,55
29.1.2013;02 - 03;1997;2832;63,04
29.1.2013;03 - 04;2001;2730;63,49
29.1.2013;04 - 05;2052;2460;61,99
29.1.2013;05 - 06;2207;2235;77,51
29.1.2013;06 - 07;2650;2096;241,04
29.1.2013;07 - 08;3202;2010;279,31
29.1.2013;08 - 09;3290;1953;283,04
29.1.2013;09 - 10;3250;1954;283,33
29.1.2013;10 - 11;3261;1986;283,19
29.1.2013;11 - 12;3174;2046;286,54
29.1.2013;12 - 13;3040;2068;286,02
29.1.2013;13 - 14;3011;1999;290,57
29.1.2013;14 - 15;2988;1855;293,11
29.1.2013;15 - 16;2903;1626;294,15
29.1.2013;16 - 17;2922;1375;296,09
29.1.2013;17 - 18;3287;1138;317,8
29.1.2013;18 - 19;3186;987;298,55
29.1.2013;19 - 20;2945;890;294,3
29.1.2013;20 - 21;2742;846;290,12
29.1.2013;21 - 22;2577;862;293,78
29.1.2013;22 - 23;2339;959;258,34
30.1.2013;23 - 00;2102;1154;227,61
30.1.2013;00 - 01;2074;2062;172,08
30.1.2013;01 - 02;1981;2349;102,79
30.1.2013;02 - 03;1963;2541;77,2
30.1.2013;03 - 04;1968;2572;74,89
30.1.2013;04 - 05;2018;2518;74,81
30.1.2013;05 - 06;2131;2432;78,02
30.1.2013;06 - 07;2482;2273;251,07
30.1.2013;07 - 08;3055;2074;294,63
30.1.2013;08 - 09;3202;1884;282,17
30.1.2013;09 - 10;3169;1810;279,79
30.1.2013;10 - 11;3222;1902;279,71
30.1.2013;11 - 12;3146;2080;278,44
30.1.2013;12 - 13;3000;2271;275,91
30.1.2013;13 - 14;3097;2439;273
30.1.2013;14 - 15;3095;2578;271,36
30.1.2013;15 - 16;3010;2710;271,81
30.1.2013;16 - 17;2991;2836;275,91
30.1.2013;17 - 18;3276;2938;281,8
30.1.2013;18 - 19;3194;3020;276,51
30.1.2013;19 - 20;2975;3056;275,31
30.1.2013;20 - 21;2772;3053;270,54
30.1.2013;21 - 22;2600;3037;211,76
30.1.2013;22 - 23;2397;2958;113,38
31.1.2013;23 - 00;2184;2862;48,11
31.1.2013;00 - 01;1970;2708;-0,22
31.1.2013;01 - 02;1917;2525;-0,15
31.1.2013;02 - 03;1906;2332;-0,52
31.1.2013;03 - 04;1906;2193;-0,3
31.1.2013;04 - 05;1951;2187;51,62
31.1.2013;05 - 06;2119;2169;62,66
31.1.2013;06 - 07;2565;2307;209,47
31.1.2013;07 - 08;3061;2502;275,71
31.1.2013;08 - 09;3209;2747;277,57
31.1.2013;09 - 10;3158;2958;274,44
31.1.2013;10 - 11;3165;2915;273,47
31.1.2013;11 - 12;3111;2764;268,62
31.1.2013;12 - 13;3018;2434;256,61
31.1.2013;13 - 14;3032;2006;271,31
31.1.2013;14 - 15;3003;1588;273,47
31.1.2013;15 - 16;2918;1314;276,75
31.1.2013;16 - 17;2924;1135;280,48
31.1.2013;17 - 18;3246;993;288,16
31.1.2013;18 - 19;3132;893;286,9
31.1.2013;19 - 20;2926;810;279,51
31.1.2013;20 - 21;2737;710;273,54
31.1.2013;21 - 22;2526;652;272,72
31.1.2013;22 - 23;2350;659;267,13
1.2.2013;23 - 00;2173;663;258,4
1.2.2013;00 - 01;2020;546;187,49
1.2.2013;01 - 02;1952;526;191,44
1.2.2013;02 - 03;1924;519;186,52
1.2.2013;03 - 04;1928;546;224,19
1.2.2013;04 - 05;1976;594;219,87
1.2.2013;05 - 06;2133;632;265,15
1.2.2013;06 - 07;2557;670;274,93
1.2.2013;07 - 08;3056;704;282,76
1.2.2013;08 - 09;3207;736;309,54
1.2.2013;09 - 10;3166;769;313,05
1.2.2013;10 - 11;3190;789;315,14
1.2.2013;11 - 12;3134;786;307,53
1.2.2013;12 - 13;2988;733;298,2
1.2.2013;13 - 14;2899;606;296,41
1.2.2013;14 - 15;2792;463;292,61
1.2.2013;15 - 16;2736;352;293,5
1.2.2013;16 - 17;2867;268;300,22
1.2.2013;17 - 18;3132;213;330,29
1.2.2013;18 - 19;3027;190;313,13
1.2.2013;19 - 20;2779;196;297,23
1.2.2013;20 - 21;2562;240;288,95
1.2.2013;21 - 22;2398;301;283,58
1.2.2013;22 - 23;2242;348;282,01
2.2.2013;23 - 00;2076;388;272,39
2.2.2013;00 - 01;2045;498;275,69
2.2.2013;01 - 02;1956;542;267,33
2.2.2013;02 - 03;1912;653;253,61
2.2.2013;03 - 04;1905;731;248,46
2.2.2013;04 - 05;1915;740;248,68
2.2.2013;05 - 06;1963;741;258,61
2.2.2013;06 - 07;2096;761;260,4
2.2.2013;07 - 08;2332;810;263,31
2.2.2013;08 - 09;2522;891;273,08
2.2.2013;09 - 10;2640;988;282,56
2.2.2013;10 - 11;2666;1085;285,47
2.2.2013;11 - 12;2637;1202;284,12
2.2.2013;12 - 13;2584;1313;280,32
2.2.2013;13 - 14;2540;1372;273,98
2.2.2013;14 - 15;2508;1368;255,62
2.2.2013;15 - 16;2527;1305;263,31
2.2.2013;16 - 17;2678;1268;262,26
2.2.2013;17 - 18;2989;1287;300,01
2.2.2013;18 - 19;2910;1274;292,03
2.2.2013;19 - 20;2659;1195;287,18
2.2.2013;20 - 21;2483;1109;275,24
2.2.2013;21 - 22;2347;1057;263,9
2.2.2013;22 - 23;2226;1013;268,68
3.2.2013;23 - 00;2116;987;258,01
3.2.2013;00 - 01;1880;771;265,13
3.2.2013;01 - 02;1792;767;234,47
3.2.2013;02 - 03;1743;741;229,92
3.2.2013;03 - 04;1725;677;233,2
3.2.2013;04 - 05;1728;628;239,47
3.2.2013;05 - 06;1769;608;258,34
3.2.2013;06 - 07;1871;574;261,25
3.2.2013;07 - 08;2044;548;262,74
3.2.2013;08 - 09;2202;585;266,33
3.2.2013;09 - 10;2320;613;275,05
3.2.2013;10 - 11;2384;628;278,49
3.2.2013;11 - 12;2402;736;278,56
3.2.2013;12 - 13;2382;927;272,89
3.2.2013;13 - 14;2367;1135;254,02
3.2.2013;14 - 15;2376;1265;234,99
3.2.2013;15 - 16;2401;1264;231,71
3.2.2013;16 - 17;2555;1232;229,47
3.2.2013;17 - 18;2795;1281;274,01
3.2.2013;18 - 19;2772;1296;281,32
3.2.2013;19 - 20;2606;1292;254,31
3.2.2013;20 - 21;2424;1344;240,96
3.2.2013;21 - 22;2271;1319;203,14
3.2.2013;22 - 23;2106;1220;201,35
4.2.2013;23 - 00;1958;1112;124,43
4.2.2013;00 - 01;1890;1020;210,82
4.2.2013;01 - 02;1834;928;141,59
4.2.2013;02 - 03;1825;848;167,7
4.2.2013;03 - 04;1832;802;194,63
4.2.2013;04 - 05;1891;848;211,79
4.2.2013;05 - 06;2067;991;254,02
4.2.2013;06 - 07;2528;1142;301,84
4.2.2013;07 - 08;3037;1402;295,35
4.2.2013;08 - 09;3166;1857;300,94
4.2.2013;09 - 10;3120;2253;294,9
4.2.2013;10 - 11;3126;2562;292,88
4.2.2013;11 - 12;3083;2864;286,39
4.2.2013;12 - 13;2997;3016;280,87
4.2.2013;13 - 14;3004;3048;243,12
4.2.2013;14 - 15;2960;3055;222,31
4.2.2013;15 - 16;2886;3048;213,73
4.2.2013;16 - 17;2951;3024;217,69
4.2.2013;17 - 18;3266;2985;260,81
4.2.2013;18 - 19;3147;2950;280,8
4.2.2013;19 - 20;2939;2951;275,58
4.2.2013;20 - 21;2734;2931;220,67
4.2.2013;21 - 22;2574;2904;196,72
4.2.2013;22 - 23;2365;2854;142,34
5.2.2013;23 - 00;2146;2811;65,57
5.2.2013;00 - 01;2019;2667;84,14
5.2.2013;01 - 02;1980;2559;78,02
5.2.2013;02 - 03;1962;2439;64,3
5.2.2013;03 - 04;1973;2323;65,42
5.2.2013;04 - 05;1999;2192;54,23
5.2.2013;05 - 06;2162;2030;149,63
5.2.2013;06 - 07;2599;1855;237,35
5.2.2013;07 - 08;3087;1690;294,34
5.2.2013;08 - 09;3220;1534;289,72
5.2.2013;09 - 10;3171;1390;287,33
5.2.2013;10 - 11;3196;1304;283,75
5.2.2013;11 - 12;3146;1254;281,29
5.2.2013;12 - 13;3054;1160;246,01
5.2.2013;13 - 14;3052;1060;245,86
5.2.2013;14 - 15;3000;954;273,31
5.2.2013;15 - 16;2916;843;284,35
5.2.2013;16 - 17;2968;725;295,02
5.2.2013;17 - 18;3281;648;309,19
5.2.2013;18 - 19;3166;627;297,78
5.2.2013;19 - 20;2958;636;293,97
5.2.2013;20 - 21;2753;645;287,85
5.2.2013;21 - 22;2576;639;280,17
5.2.2013;22 - 23;2362;657;292,78
6.2.2013;23 - 00;2154;673;239,07
6.2.2013;00 - 01;2000;790;259,14
6.2.2013;01 - 02;1944;770;258,32
6.2.2013;02 - 03;1944;758;251,3
6.2.2013;03 - 04;1941;754;253,17
6.2.2013;04 - 05;1982;780;253,84
6.2.2013;05 - 06;2141;800;237,88
6.2.2013;06 - 07;2577;706;310,83
6.2.2013;07 - 08;3072;600;325,67
6.2.2013;08 - 09;3202;540;330,52
6.2.2013;09 - 10;3152;527;321,87
6.2.2013;10 - 11;3182;511;319,33
6.2.2013;11 - 12;3115;513;308,67
6.2.2013;12 - 13;3017;541;302,85
6.2.2013;13 - 14;3033;595;302,85
6.2.2013;14 - 15;3004;676;302,25
6.2.2013;15 - 16;2920;702;302,47
6.2.2013;16 - 17;2971;674;310,01
6.2.2013;17 - 18;3271;650;327,99
6.2.2013;18 - 19;3166;631;310,68
6.2.2013;19 - 20;2969;601;301,8
6.2.2013;20 - 21;2775;562;293,15
6.2.2013;21 - 22;2601;503;285,91
6.2.2013;22 - 23;2399;453;273,83
7.2.2013;23 - 00;2188;458;264,51
7.2.2013;00 - 01;2087;617;267,11
7.2.2013;01 - 02;2023;641;259,88
7.2.2013;02 - 03;2021;652;254,43
7.2.2013;03 - 04;2016;678;261,67
7.2.2013;04 - 05;2053;726;267,49
7.2.2013;05 - 06;2208;743;254,28
7.2.2013;06 - 07;2630;719;329,1
7.2.2013;07 - 08;3117;701;330
7.2.2013;08 - 09;3245;698;358,41
7.2.2013;09 - 10;3196;692;334,25
7.2.2013;10 - 11;3177;683;327,01
7.2.2013;11 - 12;3120;680;311,65
7.2.2013;12 - 13;3023;659;310
7.2.2013;13 - 14;3033;635;307,32
7.2.2013;14 - 15;3000;616;309,18
7.2.2013;15 - 16;2902;600;308,51
7.2.2013;16 - 17;2956;578;312,47
7.2.2013;17 - 18;3260;555;400,41
7.2.2013;18 - 19;3146;519;331,49
7.2.2013;19 - 20;2956;478;311,05
7.2.2013;20 - 21;2777;437;303,96
7.2.2013;21 - 22;2599;406;300,53
7.2.2013;22 - 23;2382;385;294,41
8.2.2013;23 - 00;2167;378;280,09
8.2.2013;00 - 01;2053;465;274,17
8.2.2013;01 - 02;1997;493;267,16
8.2.2013;02 - 03;1980;528;266,63
8.2.2013;03 - 04;1982;581;270,29
8.2.2013;04 - 05;2038;636;275,36
8.2.2013;05 - 06;2160;693;261,04
8.2.2013;06 - 07;2628;734;323,41
8.2.2013;07 - 08;3140;746;317,89
8.2.2013;08 - 09;3251;736;337,66
8.2.2013;09 - 10;3225;721;326,91
8.2.2013;10 - 11;3271;704;314,53
8.2.2013;11 - 12;3199;687;308,56
8.2.2013;12 - 13;3065;677;304,31
8.2.2013;13 - 14;2957;671;301,85
8.2.2013;14 - 15;2864;669;301,1
8.2.2013;15 - 16;2764;663;299,76
8.2.2013;16 - 17;2834;655;303,34
8.2.2013;17 - 18;3119;654;313,34
8.2.2013;18 - 19;3027;652;305,8
8.2.2013;19 - 20;2776;634;300,21
8.2.2013;20 - 21;2559;618;292,67
8.2.2013;21 - 22;2401;608;289,17
8.2.2013;22 - 23;2252;589;285,66
9.2.2013;23 - 00;2100;567;272,98
9.2.2013;00 - 01;1966;509;273,12
9.2.2013;01 - 02;1889;511;269,01
9.2.2013;02 - 03;1872;530;265,96
9.2.2013;03 - 04;1862;560;262,23
9.2.2013;04 - 05;1871;587;264,31
9.2.2013;05 - 06;1907;610;266,11
9.2.2013;06 - 07;2026;621;272,15
9.2.2013;07 - 08;2250;633;278,49
9.2.2013;08 - 09;2438;651;273,94
9.2.2013;09 - 10;2527;678;306,54
9.2.2013;10 - 11;2526;697;301,17
9.2.2013;11 - 12;2468;683;300,8
9.2.2013;12 - 13;2388;632;299,23
9.2.2013;13 - 14;2325;567;295,65
9.2.2013;14 - 15;2302;503;289,6
9.2.2013;15 - 16;2326;448;291,02
9.2.2013;16 - 17;2480;404;300,35
9.2.2013;17 - 18;2849;371;318,25
9.2.2013;18 - 19;2831;335;331,53
9.2.2013;19 - 20;2598;291;303,85
9.2.2013;20 - 21;2423;257;298,11
9.2.2013;21 - 22;2292;232;283,26
9.2.2013;22 - 23;2163;196;280,28
10.2.2013;23 - 00;2030;158;267,37
10.2.2013;00 - 01;1926;80;279,92
10.2.2013;01 - 02;1842;71;269,4
10.2.2013;02 - 03;1802;69;265,97
10.2.2013;03 - 04;1787;65;265,67
10.2.2013;04 - 05;1796;68;267,61
10.2.2013;05 - 06;1841;79;269,32
10.2.2013;06 - 07;1949;93;275,52
10.2.2013;07 - 08;2130;104;278,28
10.2.2013;08 - 09;2293;121;276,49
10.2.2013;09 - 10;2420;148;281,78
10.2.2013;10 - 11;2466;192;284,54
10.2.2013;11 - 12;2460;264;287,9
10.2.2013;12 - 13;2423;334;283,05
10.2.2013;13 - 14;2401;376;280,37
10.2.2013;14 - 15;2416;412;278,28
10.2.2013;15 - 16;2456;454;279,4
10.2.2013;16 - 17;2606;488;283,28
10.2.2013;17 - 18;2946;523;296,41
10.2.2013;18 - 19;2918;557;302,3
10.2.2013;19 - 20;2730;581;297,67
10.2.2013;20 - 21;2550;605;289,62
10.2.2013;21 - 22;2391;621;282,01
10.2.2013;22 - 23;2227;625;280,59
11.2.2013;23 - 00;2072;619;269,4
11.2.2013;00 - 01;1969;669;273,65
11.2.2013;01 - 02;1912;697;271,11
11.2.2013;02 - 03;1899;721;259,77
11.2.2013;03 - 04;1904;737;259,55
11.2.2013;04 - 05;1955;756;276,26
11.2.2013;05 - 06;2140;772;274,55
11.2.2013;06 - 07;2616;776;307,37
11.2.2013;07 - 08;3143;777;343,48
11.2.2013;08 - 09;3282;781;355,72
11.2.2013;09 - 10;3265;793;350,35
11.2.2013;10 - 11;3277;823;335,65
11.2.2013;11 - 12;3195;861;332,44
11.2.2013;12 - 13;3079;874;318,26
11.2.2013;13 - 14;3087;852;310,8
11.2.2013;14 - 15;3047;826;307,89
11.2.2013;15 - 16;2965;812;309,76
11.2.2013;16 - 17;3035;801;319,16
11.2.2013;17 - 18;3366;786;372,28
11.2.2013;18 - 19;3274;765;377,13
11.2.2013;19 - 20;3066;733;338,56
11.2.2013;20 - 21;2847;694;307,3
11.2.2013;21 - 22;2669;645;301,18
11.2.2013;22 - 23;2447;587;299,91
12.2.2013;23 - 00;2227;538;287,75
12.2.2013;00 - 01;2120;622;261,58
12.2.2013;01 - 02;2061;632;272,92
12.2.2013;02 - 03;2039;657;274,71
12.2.2013;03 - 04;2045;669;276,5
12.2.2013;04 - 05;2092;666;278,37
12.2.2013;05 - 06;2255;665;275,53
12.2.2013;06 - 07;2602;647;309,48
12.2.2013;07 - 08;3085;623;358,2
12.2.2013;08 - 09;3241;603;407,3
12.2.2013;09 - 10;3280;572;378,57
12.2.2013;10 - 11;3282;530;381,11
12.2.2013;11 - 12;3225;486;341,12
12.2.2013;12 - 13;3124;436;325,82
12.2.2013;13 - 14;3114;399;317,39
12.2.2013;14 - 15;3066;372;321,12
12.2.2013;15 - 16;2991;351;316,64
12.2.2013;16 - 17;3015;332;327,84
12.2.2013;17 - 18;3292;304;408,34
12.2.2013;18 - 19;3230;264;357,98
12.2.2013;19 - 20;3025;227;316,64
12.2.2013;20 - 21;2810;191;306,5
12.2.2013;21 - 22;2663;151;302,54
12.2.2013;22 - 23;2449;115;297,32
13.2.2013;23 - 00;2211;90;286,05
13.2.2013;00 - 01;2136;82;275,25
13.2.2013;01 - 02;2088;79;275,32
13.2.2013;02 - 03;2066;80;273,68
13.2.2013;03 - 04;2083;79;276,67
13.2.2013;04 - 05;2111;77;275,4
13.2.2013;05 - 06;2238;80;263,53
13.2.2013;06 - 07;2640;81;334,42
13.2.2013;07 - 08;3169;79;470,58
13.2.2013;08 - 09;3269;78;480,13
13.2.2013;09 - 10;3312;72;459,39
13.2.2013;10 - 11;3341;61;448,35
13.2.2013;11 - 12;3282;54;428,2
13.2.2013;12 - 13;3206;58;434,7
13.2.2013;13 - 14;3210;68;430,82
13.2.2013;14 - 15;3137;79;423,35
13.2.2013;15 - 16;3036;85;398,51
13.2.2013;16 - 17;3079;94;346,8
13.2.2013;17 - 18;3303;107;471,48
13.2.2013;18 - 19;3283;133;560,94
13.2.2013;19 - 20;3069;167;398,21
13.2.2013;20 - 21;2856;209;304,42
13.2.2013;21 - 22;2702;247;301,51
13.2.2013;22 - 23;2497;284;297,63
14.2.2013;23 - 00;2265;334;279,05
14.2.2013;00 - 01;2139;624;276,06
14.2.2013;01 - 02;2069;704;272,93
14.2.2013;02 - 03;2050;773;271,29
14.2.2013;03 - 04;2051;827;273,98
14.2.2013;04 - 05;2095;880;274,12
14.2.2013;05 - 06;2210;943;268,38
14.2.2013;06 - 07;2590;1017;311,95
14.2.2013;07 - 08;3049;1104;316,88
14.2.2013;08 - 09;3186;1205;328,07
14.2.2013;09 - 10;3154;1314;316,88
14.2.2013;10 - 11;3138;1418;317,55
14.2.2013;11 - 12;3090;1518;309,94
14.2.2013;12 - 13;3002;1599;306,21
14.2.2013;13 - 14;3018;1649;304,42
14.2.2013;14 - 15;2965;1642;304,64
14.2.2013;15 - 16;2882;1617;304,57
14.2.2013;16 - 17;2919;1598;305,69
14.2.2013;17 - 18;3257;1580;320,16
14.2.2013;18 - 19;3260;1595;311,51
14.2.2013;19 - 20;2998;1602;303,97
14.2.2013;20 - 21;2805;1574;298,67
14.2.2013;21 - 22;2648;1505;293,9
14.2.2013;22 - 23;2480;1393;284,35
15.2.2013;23 - 00;2280;1256;273,98
15.2.2013;00 - 01;2126;1243;265,28
15.2.2013;01 - 02;2047;1162;261,92
15.2.2013;02 - 03;2029;1064;254,02
15.2.2013;03 - 04;2025;945;265,5
15.2.2013;04 - 05;2066;853;271,32
15.2.2013;05 - 06;2158;787;274,46
15.2.2013;06 - 07;2510;778;310,79
15.2.2013;07 - 08;2966;801;325,04
15.2.2013;08 - 09;3140;810;339,36
15.2.2013;09 - 10;3165;789;332,05
15.2.2013;10 - 11;3196;727;327,2
15.2.2013;11 - 12;3132;663;318,25
15.2.2013;12 - 13;2996;588;309,59
15.2.2013;13 - 14;2906;493;305,12
15.2.2013;14 - 15;2789;396;302,81
15.2.2013;15 - 16;2707;318;301,31
15.2.2013;16 - 17;2809;269;303,63
15.2.2013;17 - 18;3122;248;313,77
15.2.2013;18 - 19;3086;232;338,32
15.2.2013;19 - 20;2842;210;302,95
15.2.2013;20 - 21;2617;197;298,4
15.2.2013;21 - 22;2367;194;293,7
15.2.2013;22 - 23;2204;181;289,75
16.2.2013;23 - 00;2088;154;281,77
16.2.2013;00 - 01;1971;122;276,4
16.2.2013;01 - 02;1889;113;273,42
16.2.2013;02 - 03;1836;106;269,09
16.2.2013;03 - 04;1817;100;266,93
16.2.2013;04 - 05;1832;96;268,57
16.2.2013;05 - 06;1883;93;269,39
16.2.2013;06 - 07;2013;93;273,04
16.2.2013;07 - 08;2194;93;273,04
16.2.2013;08 - 09;2356;91;300,79
16.2.2013;09 - 10;2476;92;295,49
16.2.2013;10 - 11;2521;95;298,03
16.2.2013;11 - 12;2492;94;297,73
16.2.2013;12 - 13;2428;90;296,09
16.2.2013;13 - 14;2365;81;293,26
16.2.2013;14 - 15;2316;76;287,07
16.2.2013;15 - 16;2321;75;285,28
16.2.2013;16 - 17;2443;71;293,11
16.2.2013;17 - 18;2789;66;304,37
16.2.2013;18 - 19;2787;65;348
16.2.2013;19 - 20;2543;69;298,78
16.2.2013;20 - 21;2363;72;293,85
16.2.2013;21 - 22;2225;77;284,68
16.2.2013;22 - 23;2104;75;286,25
17.2.2013;23 - 00;1986;72;282,59
17.2.2013;00 - 01;1896;88;269,2
17.2.2013;01 - 02;1782;77;271,43
17.2.2013;02 - 03;1742;75;267,85
17.2.2013;03 - 04;1727;80;263,53
17.2.2013;04 - 05;1735;81;264,94
17.2.2013;05 - 06;1777;86;268,15
17.2.2013;06 - 07;1882;88;274,12
17.2.2013;07 - 08;2050;87;275,61
17.2.2013;08 - 09;2196;92;285,75
17.2.2013;09 - 10;2316;100;286,28
17.2.2013;10 - 11;2360;105;286,05
17.2.2013;11 - 12;2360;111;286,57
17.2.2013;12 - 13;2328;120;280,61
17.2.2013;13 - 14;2308;128;277,77
17.2.2013;14 - 15;2308;140;275,09
17.2.2013;15 - 16;2322;157;276,36
17.2.2013;16 - 17;2442;174;269,05
17.2.2013;17 - 18;2730;197;313,35
17.2.2013;18 - 19;2770;230;375,49
17.2.2013;19 - 20;2600;274;298,96
17.2.2013;20 - 21;2421;328;294,11
17.2.2013;21 - 22;2280;383;282,77
17.2.2013;22 - 23;2115;431;286,13
18.2.2013;23 - 00;1972;472;275,31
18.2.2013;00 - 01;1970;455;276,13
18.2.2013;01 - 02;1917;495;272,33
18.2.2013;02 - 03;1896;540;267,7
18.2.2013;03 - 04;1899;580;268,15
18.2.2013;04 - 05;1935;612;279,26
18.2.2013;05 - 06;2082;664;289,86
18.2.2013;06 - 07;2474;745;298,73
18.2.2013;07 - 08;2959;821;312,46
18.2.2013;08 - 09;3086;893;335,06
18.2.2013;09 - 10;3062;988;319,92
18.2.2013;10 - 11;3069;1100;316,11
18.2.2013;11 - 12;2999;1235;305,45
18.2.2013;12 - 13;2896;1382;302,91
18.2.2013;13 - 14;2903;1527;300,75
18.2.2013;14 - 15;2865;1653;298,29
18.2.2013;15 - 16;2790;1744;297,09
18.2.2013;16 - 17;2856;1801;298,58
18.2.2013;17 - 18;3166;1831;303,81
18.2.2013;18 - 19;3074;1804;301,64
18.2.2013;19 - 20;2877;1739;297,09
18.2.2013;20 - 21;2672;1700;291,42
18.2.2013;21 - 22;2506;1625;285,31
18.2.2013;22 - 23;2300;1574;280,53
19.2.2013;23 - 00;2094;1638;268,23
19.2.2013;00 - 01;2037;1364;267,18
19.2.2013;01 - 02;1960;1394;260,39
19.2.2013;02 - 03;1940;1457;242,19
19.2.2013;03 - 04;1956;1504;242,27
19.2.2013;04 - 05;2002;1529;242,12
19.2.2013;05 - 06;2156;1612;270,39
19.2.2013;06 - 07;2537;1657;290,9
19.2.2013;07 - 08;3013;1628;299,11
19.2.2013;08 - 09;3146;1606;301,27
19.2.2013;09 - 10;3150;1585;300,15
19.2.2013;10 - 11;3143;1540;300,6
19.2.2013;11 - 12;3085;1480;298,88
19.2.2013;12 - 13;2981;1424;297,91
19.2.2013;13 - 14;2992;1400;298,58
19.2.2013;14 - 15;2952;1414;298,14
19.2.2013;15 - 16;2905;1440;296,57
19.2.2013;16 - 17;2918;1462;298,29
19.2.2013;17 - 18;3181;1469;305,37
19.2.2013;18 - 19;3153;1461;305,15
19.2.2013;19 - 20;2935;1424;300,37
19.2.2013;20 - 21;2750;1363;296,27
19.2.2013;21 - 22;2578;1305;292,99
19.2.2013;22 - 23;2386;1255;280,91
20.2.2013;23 - 00;2174;1221;265,76
20.2.2013;00 - 01;2098;1108;260,32
20.2.2013;01 - 02;2034;1082;245,32
20.2.2013;02 - 03;2001;1046;247,04
20.2.2013;03 - 04;2011;1010;248,31
20.2.2013;04 - 05;2053;1006;243,23
20.2.2013;05 - 06;2219;1017;263,9
20.2.2013;06 - 07;2618;1036;311,56
20.2.2013;07 - 08;3077;1066;305,29
20.2.2013;08 - 09;3204;1109;312,3
20.2.2013;09 - 10;3158;1138;312,98
20.2.2013;10 - 11;3154;1136;310,44
20.2.2013;11 - 12;3140;1120;305,37
20.2.2013;12 - 13;3090;1096;304,92
20.2.2013;13 - 14;3139;1071;303,58
20.2.2013;14 - 15;3046;1034;301,04
20.2.2013;15 - 16;2929;961;300,44
20.2.2013;16 - 17;2929;892;301,86
20.2.2013;17 - 18;3186;844;351,99
20.2.2013;18 - 19;3219;793;352,81
20.2.2013;19 - 20;3070;758;303,8
20.2.2013;20 - 21;2852;737;298,13
20.2.2013;21 - 22;2634;694;296,04
20.2.2013;22 - 23;2425;629;291,57
21.2.2013;23 - 00;2215;568;269,56
21.2.2013;00 - 01;2083;402;284,45
21.2.2013;01 - 02;2019;356;275,87
21.2.2013;02 - 03;2005;310;275,65
21.2.2013;03 - 04;2016;275;275,13
21.2.2013;04 - 05;2058;252;276,47
21.2.2013;05 - 06;2212;247;276,4
21.2.2013;06 - 07;2650;251;335,7
21.2.2013;07 - 08;3109;278;467,67
21.2.2013;08 - 09;3191;325;500,13
21.2.2013;09 - 10;3160;380;463,12
21.2.2013;10 - 11;3166;424;433,73
21.2.2013;11 - 12;3130;416;456,41
21.2.2013;12 - 13;3058;365;371,96
21.2.2013;13 - 14;3059;311;371,59
21.2.2013;14 - 15;3024;269;371,59
21.2.2013;15 - 16;2937;248;351,82
21.2.2013;16 - 17;2955;238;355,7
21.2.2013;17 - 18;3263;229;423,21
21.2.2013;18 - 19;3249;207;624,19
21.2.2013;19 - 20;3017;183;516,09
21.2.2013;20 - 21;2810;167;444,85
21.2.2013;21 - 22;2633;154;412,54
21.2.2013;22 - 23;2425;139;300,12
22.2.2013;23 - 00;2121;118;291,32
22.2.2013;00 - 01;2099;74;290,98
22.2.2013;01 - 02;2030;71;283,15
22.2.2013;02 - 03;1991;69;282,93
