Date;Hours;Consumption;Wind;Price
24.9.2014;01 - 02;1631;997;225,31
24.9.2014;02 - 03;1651;1038;242,2
24.9.2014;03 - 04;1660;1083;193,23
24.9.2014;04 - 05;1722;1133;194,79
24.9.2014;05 - 06;1898;1155;215,04
24.9.2014;06 - 07;2334;1130;305,92
24.9.2014;07 - 08;2704;1029;338,07
24.9.2014;08 - 09;2832;934;371,72
24.9.2014;09 - 10;2854;866;319,69
24.9.2014;10 - 11;2900;835;292,3
24.9.2014;11 - 12;2912;794;260,59
24.9.2014;12 - 13;2832;728;254,49
24.9.2014;13 - 14;2845;684;245,93
24.9.2014;14 - 15;2792;610;260,89
24.9.2014;15 - 16;2684;544;275,4
24.9.2014;16 - 17;2648;515;298,1
24.9.2014;17 - 18;2771;511;312,02
24.9.2014;18 - 19;2684;528;304,43
24.9.2014;19 - 20;2638;554;323,26
24.9.2014;20 - 21;2494;568;302,5
24.9.2014;21 - 22;2285;584;307,56
24.9.2014;22 - 23;2054;607;262
24.9.2014;23 - 00;1833;636;227,24
25.9.2014;00 - 01;1714;862;242,35
25.9.2014;01 - 02;1661;1035;206,47
25.9.2014;02 - 03;1651;1230;207,29
25.9.2014;03 - 04;1636;1452;188,68
25.9.2014;04 - 05;1682;1605;186,6
25.9.2014;05 - 06;1864;1710;212,28
25.9.2014;06 - 07;2327;1782;334,42
25.9.2014;07 - 08;2685;1830;269,59
25.9.2014;08 - 09;2796;1862;256,56
25.9.2014;09 - 10;2817;1907;257,23
25.9.2014;10 - 11;2883;1952;255,37
25.9.2014;11 - 12;2875;1962;253,74
25.9.2014;12 - 13;2833;1904;257,31
25.9.2014;13 - 14;2820;1830;244,13
25.9.2014;14 - 15;2780;1743;226,87
25.9.2014;15 - 16;2681;1655;238,48
25.9.2014;16 - 17;2626;1578;231,18
25.9.2014;17 - 18;2705;1451;262,29
25.9.2014;18 - 19;2636;1301;284,7
25.9.2014;19 - 20;2612;1188;281,57
25.9.2014;20 - 21;2501;1098;285,82
25.9.2014;21 - 22;2306;1020;260,21
25.9.2014;22 - 23;2049;1001;234,23
25.9.2014;23 - 00;1843;1000;203,12
26.9.2014;00 - 01;1726;718;222,91
26.9.2014;01 - 02;1697;740;212,64
26.9.2014;02 - 03;1657;744;179,3
26.9.2014;03 - 04;1638;719;178,85
26.9.2014;04 - 05;1677;722;219,79
26.9.2014;05 - 06;1842;778;191,58
26.9.2014;06 - 07;2279;907;298,16
26.9.2014;07 - 08;2636;1085;309,4
26.9.2014;08 - 09;2762;1319;278,36
26.9.2014;09 - 10;2797;1603;274,49
26.9.2014;10 - 11;2827;1833;251,72
26.9.2014;11 - 12;2799;2035;249,71
26.9.2014;12 - 13;2702;2247;256,04
26.9.2014;13 - 14;2635;2459;233,56
26.9.2014;14 - 15;2543;2591;225,45
26.9.2014;15 - 16;2455;2648;232,59
26.9.2014;16 - 17;2486;2668;240,26
26.9.2014;17 - 18;2583;2606;245,84
26.9.2014;18 - 19;2494;2462;248,97
26.9.2014;19 - 20;2358;2286;250,16
26.9.2014;20 - 21;2252;2163;249,93
26.9.2014;21 - 22;2091;2092;245,54
26.9.2014;22 - 23;1930;2013;238,69
26.9.2014;23 - 00;1776;1937;223,29
27.9.2014;00 - 01;1663;1914;220,3
27.9.2014;01 - 02;1607;1870;213,97
27.9.2014;02 - 03;1551;1759;221,49
27.9.2014;03 - 04;1510;1615;213,38
27.9.2014;04 - 05;1501;1482;209,21
27.9.2014;05 - 06;1537;1405;206,38
27.9.2014;06 - 07;1669;1400;230,35
27.9.2014;07 - 08;1813;1430;246,87
27.9.2014;08 - 09;2001;1486;267,41
27.9.2014;09 - 10;2140;1599;247,98
27.9.2014;10 - 11;2202;1792;276,56
27.9.2014;11 - 12;2177;1975;243,82
27.9.2014;12 - 13;2120;2076;226,4
27.9.2014;13 - 14;2079;2098;215,83
27.9.2014;14 - 15;2049;2040;191,27
27.9.2014;15 - 16;2023;1910;209,06
27.9.2014;16 - 17;2060;1710;225,81
27.9.2014;17 - 18;2201;1446;244,78
27.9.2014;18 - 19;2221;1183;292,64
27.9.2014;19 - 20;2183;1009;327,1
27.9.2014;20 - 21;2108;938;294,28
27.9.2014;21 - 22;1966;901;247,98
27.9.2014;22 - 23;1783;868;250,96
27.9.2014;23 - 00;1621;862;220,52
28.9.2014;00 - 01;1537;885;207,65
28.9.2014;01 - 02;1466;889;222,02
28.9.2014;02 - 03;1430;933;216,06
28.9.2014;03 - 04;1420;991;188,52
28.9.2014;04 - 05;1434;1046;161,06
28.9.2014;05 - 06;1460;1035;187,56
28.9.2014;06 - 07;1562;950;231,99
28.9.2014;07 - 08;1668;880;235,11
28.9.2014;08 - 09;1845;883;239,36
28.9.2014;09 - 10;2004;919;242,33
28.9.2014;10 - 11;2065;898;244,42
28.9.2014;11 - 12;2080;836;244,42
28.9.2014;12 - 13;2073;763;244,64
28.9.2014;13 - 14;2035;731;243,53
28.9.2014;14 - 15;2021;689;243,3
28.9.2014;15 - 16;2004;614;243,45
28.9.2014;16 - 17;2037;535;243,67
28.9.2014;17 - 18;2216;466;245,39
28.9.2014;18 - 19;2282;401;255,58
28.9.2014;19 - 20;2301;355;298,23
28.9.2014;20 - 21;2219;340;301,88
28.9.2014;21 - 22;2077;334;265,11
28.9.2014;22 - 23;1896;332;262,5
28.9.2014;23 - 00;1730;335;245,16
29.9.2014;00 - 01;1598;362;190,98
29.9.2014;01 - 02;1550;316;178,18
29.9.2014;02 - 03;1549;272;216,28
29.9.2014;03 - 04;1585;247;218,37
29.9.2014;04 - 05;1624;231;168,28
29.9.2014;05 - 06;1776;214;188,82
29.9.2014;06 - 07;2246;194;334,55
29.9.2014;07 - 08;2657;172;401,68
29.9.2014;08 - 09;2784;152;428,25
29.9.2014;09 - 10;2739;138;387,09
29.9.2014;10 - 11;2741;127;339,39
29.9.2014;11 - 12;2741;119;335,07
29.9.2014;12 - 13;2662;107;297,93
29.9.2014;13 - 14;2675;98;285,28
29.9.2014;14 - 15;2659;90;265,33
29.9.2014;15 - 16;2539;82;297,93
29.9.2014;16 - 17;2493;69;334,62
29.9.2014;17 - 18;2642;58;371,61
29.9.2014;18 - 19;2603;55;401,83
29.9.2014;19 - 20;2624;61;470,68
29.9.2014;20 - 21;2526;67;397,51
29.9.2014;21 - 22;2331;78;334,55
29.9.2014;22 - 23;2097;101;276,05
29.9.2014;23 - 00;1888;114;243,6
30.9.2014;00 - 01;1733;136;243,31
30.9.2014;01 - 02;1646;166;239,96
30.9.2014;02 - 03;1617;200;234,82
30.9.2014;03 - 04;1630;244;226,48
30.9.2014;04 - 05;1679;296;222,99
30.9.2014;05 - 06;1871;341;224,4
30.9.2014;06 - 07;2316;389;331,13
30.9.2014;07 - 08;2722;446;407,57
30.9.2014;08 - 09;2837;499;434,73
30.9.2014;09 - 10;2842;532;421,26
30.9.2014;10 - 11;2908;568;406,08
30.9.2014;11 - 12;2924;607;416,28
30.9.2014;12 - 13;2861;639;387,03
30.9.2014;13 - 14;2891;677;376,61
30.9.2014;14 - 15;2806;699;361,65
30.9.2014;15 - 16;2686;704;344,68
30.9.2014;16 - 17;2656;723;362,24
30.9.2014;17 - 18;2764;749;360,38
30.9.2014;18 - 19;2711;772;386,95
30.9.2014;19 - 20;2723;792;462,79
30.9.2014;20 - 21;2561;808;401,69
30.9.2014;21 - 22;2366;825;340,21
30.9.2014;22 - 23;2145;867;286,77
30.9.2014;23 - 00;1921;902;247,92
1.10.2014;00 - 01;1781;830;243,97
1.10.2014;01 - 02;1702;884;241,96
1.10.2014;02 - 03;1651;885;238,24
1.10.2014;03 - 04;1655;844;225,66
1.10.2014;04 - 05;1687;803;226,18
1.10.2014;05 - 06;1906;764;265,78
1.10.2014;06 - 07;2342;721;358,07
1.10.2014;07 - 08;2698;693;431,68
1.10.2014;08 - 09;2830;670;453,11
1.10.2014;09 - 10;2855;642;483,78
1.10.2014;10 - 11;2900;612;415,67
1.10.2014;11 - 12;2890;584;415,67
1.10.2014;12 - 13;2822;552;394,39
1.10.2014;13 - 14;2809;529;379,43
1.10.2014;14 - 15;2736;504;367,89
1.10.2014;15 - 16;2615;474;370,35
1.10.2014;16 - 17;2589;438;379,21
1.10.2014;17 - 18;2733;402;407,41
1.10.2014;18 - 19;2709;389;422,37
1.10.2014;19 - 20;2742;400;516,9
1.10.2014;20 - 21;2593;401;408,68
1.10.2014;21 - 22;2383;371;376,53
1.10.2014;22 - 23;2153;343;319,52
1.10.2014;23 - 00;1930;314;265,85
2.10.2014;00 - 01;1798;357;242,34
2.10.2014;01 - 02;1735;359;238,47
2.10.2014;02 - 03;1661;357;235,94
2.10.2014;03 - 04;1669;364;234,68
2.10.2014;04 - 05;1696;381;235,94
2.10.2014;05 - 06;1887;377;247,33
2.10.2014;06 - 07;2331;367;282,24
2.10.2014;07 - 08;2705;378;446,43
2.10.2014;08 - 09;2803;374;443,9
2.10.2014;09 - 10;2817;362;402,15
2.10.2014;10 - 11;2854;354;307,32
2.10.2014;11 - 12;2843;326;302,93
2.10.2014;12 - 13;2782;288;351,91
2.10.2014;13 - 14;2769;248;343,27
2.10.2014;14 - 15;2682;198;344,46
2.10.2014;15 - 16;2563;152;356,37
2.10.2014;16 - 17;2529;109;364,11
2.10.2014;17 - 18;2663;81;380,04
2.10.2014;18 - 19;2617;68;393,73
2.10.2014;19 - 20;2622;66;471,74
2.10.2014;20 - 21;2501;71;445,91
2.10.2014;21 - 22;2331;66;376,39
2.10.2014;22 - 23;2130;57;334,64
2.10.2014;23 - 00;1903;54;255,52
3.10.2014;00 - 01;1762;81;234,31
3.10.2014;01 - 02;1670;110;223,37
3.10.2014;02 - 03;1623;134;226,05
3.10.2014;03 - 04;1620;150;234,01
3.10.2014;04 - 05;1658;176;232,89
3.10.2014;05 - 06;1808;196;207,96
3.10.2014;06 - 07;2261;208;271
3.10.2014;07 - 08;2671;251;305,54
3.10.2014;08 - 09;2818;280;280,9
3.10.2014;09 - 10;2815;273;264,01
3.10.2014;10 - 11;2830;278;264,75
3.10.2014;11 - 12;2800;301;262,29
3.10.2014;12 - 13;2700;341;258,95
3.10.2014;13 - 14;2592;413;254,55
3.10.2014;14 - 15;2470;475;249,94
3.10.2014;15 - 16;2369;478;246,44
3.10.2014;16 - 17;2347;453;232,89
3.10.2014;17 - 18;2473;437;281,42
3.10.2014;18 - 19;2481;458;334,72
3.10.2014;19 - 20;2453;483;386,52
3.10.2014;20 - 21;2309;496;335,76
3.10.2014;21 - 22;2141;515;267,36
3.10.2014;22 - 23;1956;562;232,75
3.10.2014;23 - 00;1761;596;235,5
4.10.2014;00 - 01;1616;608;203,51
4.10.2014;01 - 02;1545;708;228,37
4.10.2014;02 - 03;1521;813;224,87
4.10.2014;03 - 04;1519;931;223,6
4.10.2014;04 - 05;1522;1067;224,27
4.10.2014;05 - 06;1560;1190;214,3
4.10.2014;06 - 07;1692;1285;201,57
4.10.2014;07 - 08;1824;1385;253,23
4.10.2014;08 - 09;2022;1488;277,72
4.10.2014;09 - 10;2124;1590;259,41
4.10.2014;10 - 11;2164;1717;244,07
4.10.2014;11 - 12;2137;1878;244,07
4.10.2014;12 - 13;2132;2022;229,86
4.10.2014;13 - 14;2147;2104;210,13
4.10.2014;14 - 15;2106;2132;180,5
4.10.2014;15 - 16;2068;2098;181,47
4.10.2014;16 - 17;2067;2021;201,42
4.10.2014;17 - 18;2200;1956;275,11
4.10.2014;18 - 19;2228;1977;297,07
4.10.2014;19 - 20;2236;2079;256,73
4.10.2014;20 - 21;2120;2191;271,32
4.10.2014;21 - 22;1982;2270;233,95
4.10.2014;22 - 23;1846;2291;214,22
4.10.2014;23 - 00;1692;2259;178,87
5.10.2014;00 - 01;1545;2123;184,91
5.10.2014;01 - 02;1495;2050;155,8
5.10.2014;02 - 03;1463;1971;181,56
5.10.2014;03 - 04;1459;1881;171,88
5.10.2014;04 - 05;1450;1780;173,74
5.10.2014;05 - 06;1479;1600;209,77
5.10.2014;06 - 07;1578;1415;222,42
5.10.2014;07 - 08;1698;1249;230,46
5.10.2014;08 - 09;1876;1127;229,87
5.10.2014;09 - 10;1976;1032;247,29
5.10.2014;10 - 11;2032;968;247,21
5.10.2014;11 - 12;2052;895;257,56
5.10.2014;12 - 13;2065;804;238,2
5.10.2014;13 - 14;2014;740;241,11
5.10.2014;14 - 15;2014;696;241,11
5.10.2014;15 - 16;2017;667;240,07
5.10.2014;16 - 17;2044;645;244,23
5.10.2014;17 - 18;2275;649;253,76
5.10.2014;18 - 19;2371;698;299,69
5.10.2014;19 - 20;2395;797;355,52
5.10.2014;20 - 21;2256;882;320,31
5.10.2014;21 - 22;2070;945;266,71
5.10.2014;22 - 23;1920;1003;251,68
5.10.2014;23 - 00;1760;1028;239,4
6.10.2014;00 - 01;1633;1518;210,96
6.10.2014;01 - 02;1599;1568;217,66
6.10.2014;02 - 03;1582;1639;211,85
6.10.2014;03 - 04;1596;1716;200,61
6.10.2014;04 - 05;1657;1795;191,98
6.10.2014;05 - 06;1805;1875;202,25
6.10.2014;06 - 07;2237;1955;296,94
6.10.2014;07 - 08;2660;2043;267,76
6.10.2014;08 - 09;2755;2184;270,81
6.10.2014;09 - 10;2774;2410;267,46
6.10.2014;10 - 11;2883;2677;265,45
6.10.2014;11 - 12;2868;2866;245,65
6.10.2014;12 - 13;2788;2970;231,28
6.10.2014;13 - 14;2829;3020;210,89
6.10.2014;14 - 15;2804;3047;201,51
6.10.2014;15 - 16;2713;3059;218,4
6.10.2014;16 - 17;2621;3053;235,45
6.10.2014;17 - 18;2798;3030;239,32
6.10.2014;18 - 19;2794;3030;238,8
6.10.2014;19 - 20;2818;3045;239,69
6.10.2014;20 - 21;2679;3065;252,5
6.10.2014;21 - 22;2488;3080;221,68
6.10.2014;22 - 23;2285;3087;189,89
6.10.2014;23 - 00;2056;3073;102,95
7.10.2014;00 - 01;1903;2937;179,39
7.10.2014;01 - 02;1849;2904;146,56
7.10.2014;02 - 03;1825;2903;112,17
7.10.2014;03 - 04;1826;2934;112,25
7.10.2014;04 - 05;1837;2963;94,98
7.10.2014;05 - 06;2007;3000;170,75
7.10.2014;06 - 07;2447;3026;242,88
7.10.2014;07 - 08;2896;3055;238,49
7.10.2014;08 - 09;2996;3071;240,35
7.10.2014;09 - 10;3000;3077;239,46
7.10.2014;10 - 11;3071;3077;239,09
7.10.2014;11 - 12;3054;3061;238,27
7.10.2014;12 - 13;3002;3038;237,82
7.10.2014;13 - 14;3008;3010;236,33
7.10.2014;14 - 15;2913;2951;230,08
7.10.2014;15 - 16;2792;2843;223,75
7.10.2014;16 - 17;2787;2727;223,6
7.10.2014;17 - 18;2999;2576;235,88
7.10.2014;18 - 19;2932;2398;242,58
7.10.2014;19 - 20;2781;2289;250,32
7.10.2014;20 - 21;2603;2272;244,3
7.10.2014;21 - 22;2408;2291;216,53
7.10.2014;22 - 23;2202;2339;199,11
7.10.2014;23 - 00;1976;2405;133,46
8.10.2014;00 - 01;1852;2663;116,12
8.10.2014;01 - 02;1787;2699;115,52
8.10.2014;02 - 03;1768;2697;117,01
8.10.2014;03 - 04;1791;2653;117,75
8.10.2014;04 - 05;1791;2587;123,26
8.10.2014;05 - 06;1915;2481;188,02
8.10.2014;06 - 07;2345;2371;278,3
8.10.2014;07 - 08;2784;2293;241,68
8.10.2014;08 - 09;2849;2218;242,35
8.10.2014;09 - 10;2837;2126;242,13
8.10.2014;10 - 11;2899;2013;241,68
8.10.2014;11 - 12;2896;1877;241,91
8.10.2014;12 - 13;2809;1782;241,76
8.10.2014;13 - 14;2828;1699;241,98
8.10.2014;14 - 15;2761;1568;258,51
8.10.2014;15 - 16;2625;1351;260,44
8.10.2014;16 - 17;2571;1174;257,84
8.10.2014;17 - 18;2708;1095;270,12
8.10.2014;18 - 19;2690;1168;274,14
8.10.2014;19 - 20;2671;1303;276,22
8.10.2014;20 - 21;2480;1390;256,87
8.10.2014;21 - 22;2308;1485;239,3
8.10.2014;22 - 23;2113;1629;217,79
8.10.2014;23 - 00;1943;1751;201,42
9.10.2014;00 - 01;1830;1782;212,52
9.10.2014;01 - 02;1753;1794;174,41
9.10.2014;02 - 03;1740;1778;175,6
9.10.2014;03 - 04;1735;1739;188,85
9.10.2014;04 - 05;1753;1770;212,59
9.10.2014;05 - 06;1912;1856;189,07
9.10.2014;06 - 07;2392;1919;254,8
9.10.2014;07 - 08;2846;1913;272,67
9.10.2014;08 - 09;2894;1814;274,68
9.10.2014;09 - 10;2882;1674;271,03
9.10.2014;10 - 11;2917;1551;265,82
9.10.2014;11 - 12;2883;1488;251,38
9.10.2014;12 - 13;2826;1504;238,95
9.10.2014;13 - 14;2816;1553;237,46
9.10.2014;14 - 15;2757;1575;238,5
9.10.2014;15 - 16;2650;1554;242,67
9.10.2014;16 - 17;2612;1534;255,32
9.10.2014;17 - 18;2707;1539;267,98
9.10.2014;18 - 19;2697;1515;269,84
9.10.2014;19 - 20;2686;1543;270,81
9.10.2014;20 - 21;2497;1631;262,84
9.10.2014;21 - 22;2320;1739;242,37
9.10.2014;22 - 23;2099;1876;238,8
9.10.2014;23 - 00;1884;2037;226,07
10.10.2014;00 - 01;1797;2119;214,29
10.10.2014;01 - 02;1739;2217;201,64
10.10.2014;02 - 03;1744;2277;193,6
10.10.2014;03 - 04;1755;2320;186,45
10.10.2014;04 - 05;1781;2375;188,54
10.10.2014;05 - 06;1895;2402;206,85
10.10.2014;06 - 07;2317;2388;252,99
10.10.2014;07 - 08;2785;2337;244,73
10.10.2014;08 - 09;2846;2295;241,01
10.10.2014;09 - 10;2807;2251;244,29
10.10.2014;10 - 11;2881;2221;244,21
10.10.2014;11 - 12;2826;2203;240,49
10.10.2014;12 - 13;2696;2153;239,22
10.10.2014;13 - 14;2644;2074;238,33
10.10.2014;14 - 15;2530;1989;237,88
10.10.2014;15 - 16;2398;1903;237,44
10.10.2014;16 - 17;2391;1792;237,81
10.10.2014;17 - 18;2498;1608;244,66
10.10.2014;18 - 19;2496;1397;259,92
10.10.2014;19 - 20;2407;1271;263,19
10.10.2014;20 - 21;2263;1146;258,2
10.10.2014;21 - 22;2131;971;252,1
10.10.2014;22 - 23;1971;837;243,32
10.10.2014;23 - 00;1787;747;234,68
11.10.2014;00 - 01;1678;667;233,86
11.10.2014;01 - 02;1583;664;229,69
11.10.2014;02 - 03;1530;645;227,16
11.10.2014;03 - 04;1510;600;227,16
11.10.2014;04 - 05;1487;572;228,65
11.10.2014;05 - 06;1545;543;231,33
11.10.2014;06 - 07;1677;519;234,53
11.10.2014;07 - 08;1877;542;247,93
11.10.2014;08 - 09;2048;598;255,74
11.10.2014;09 - 10;2108;655;266,53
11.10.2014;10 - 11;2152;696;269,21
11.10.2014;11 - 12;2156;670;269,44
11.10.2014;12 - 13;2140;592;260,73
11.10.2014;13 - 14;2061;514;244,87
11.10.2014;14 - 15;1984;430;242,12
11.10.2014;15 - 16;1978;342;244,2
11.10.2014;16 - 17;2028;268;254,18
11.10.2014;17 - 18;2255;228;274,27
11.10.2014;18 - 19;2322;215;291,84
11.10.2014;19 - 20;2276;231;287,82
11.10.2014;20 - 21;2111;269;274,27
11.10.2014;21 - 22;1974;326;259,84
11.10.2014;22 - 23;1830;400;246,66
11.10.2014;23 - 00;1705;429;236,39
12.10.2014;00 - 01;1587;598;234,76
12.10.2014;01 - 02;1486;687;230,44
12.10.2014;02 - 03;1468;741;229,85
12.10.2014;03 - 04;1458;777;228,29
12.10.2014;04 - 05;1463;853;228,58
12.10.2014;05 - 06;1502;891;230,22
12.10.2014;06 - 07;1603;851;231,93
12.10.2014;07 - 08;1766;908;231,71
12.10.2014;08 - 09;1911;1003;236,92
12.10.2014;09 - 10;2019;1054;242,8
12.10.2014;10 - 11;2054;1091;254,64
12.10.2014;11 - 12;2063;1101;258,06
12.10.2014;12 - 13;2031;1040;250,47
12.10.2014;13 - 14;1997;969;244,21
12.10.2014;14 - 15;1983;858;243,1
12.10.2014;15 - 16;1959;747;242,2
12.10.2014;16 - 17;2016;592;246,89
12.10.2014;17 - 18;2236;425;256,2
12.10.2014;18 - 19;2332;319;276,97
12.10.2014;19 - 20;2258;256;281,43
12.10.2014;20 - 21;2161;204;269,6
12.10.2014;21 - 22;2029;168;257,24
12.10.2014;22 - 23;1869;150;249,87
12.10.2014;23 - 00;1732;144;235,36
13.10.2014;00 - 01;1630;62;231,04
13.10.2014;01 - 02;1587;59;230,3
13.10.2014;02 - 03;1562;67;228,58
13.10.2014;03 - 04;1559;92;229,4
13.10.2014;04 - 05;1593;142;232,23
13.10.2014;05 - 06;1757;211;238,56
13.10.2014;06 - 07;2149;278;261,93
13.10.2014;07 - 08;2568;354;304,8
13.10.2014;08 - 09;2725;435;326,24
13.10.2014;09 - 10;2777;517;322,37
13.10.2014;10 - 11;2862;597;326,31
13.10.2014;11 - 12;2884;637;318,13
13.10.2014;12 - 13;2806;658;291,26
13.10.2014;13 - 14;2838;723;289,69
13.10.2014;14 - 15;2767;795;242,5
13.10.2014;15 - 16;2623;888;236,4
13.10.2014;16 - 17;2573;980;236,62
13.10.2014;17 - 18;2757;1030;300,49
13.10.2014;18 - 19;2811;1080;310,83
13.10.2014;19 - 20;2735;1130;300,63
13.10.2014;20 - 21;2529;1185;275,25
13.10.2014;21 - 22;2327;1199;236,4
13.10.2014;22 - 23;2114;1183;233,57
13.10.2014;23 - 00;1922;1141;231,78
14.10.2014;00 - 01;1762;834;236,54
14.10.2014;01 - 02;1704;795;232,52
14.10.2014;02 - 03;1643;763;231,26
14.10.2014;03 - 04;1655;735;231,26
14.10.2014;04 - 05;1688;731;233,49
14.10.2014;05 - 06;1832;739;235,8
14.10.2014;06 - 07;2229;745;242,79
14.10.2014;07 - 08;2640;751;280,75
14.10.2014;08 - 09;2776;765;293,11
14.10.2014;09 - 10;2804;772;290,73
14.10.2014;10 - 11;2888;769;288,87
14.10.2014;11 - 12;2881;757;285,96
14.10.2014;12 - 13;2795;709;275,92
14.10.2014;13 - 14;2811;661;272,42
14.10.2014;14 - 15;2749;633;267,95
14.10.2014;15 - 16;2630;614;279,04
14.10.2014;16 - 17;2610;605;281,2
14.10.2014;17 - 18;2753;609;360,69
14.10.2014;18 - 19;2759;627;287,3
14.10.2014;19 - 20;2689;647;281,5
14.10.2014;20 - 21;2495;680;270,85
14.10.2014;21 - 22;2337;737;260,73
14.10.2014;22 - 23;2137;790;241,16
14.10.2014;23 - 00;1962;816;239,37
15.10.2014;00 - 01;1786;861;231,51
15.10.2014;01 - 02;1711;872;228,9
15.10.2014;02 - 03;1682;914;227,41
15.10.2014;03 - 04;1687;975;227,12
15.10.2014;04 - 05;1717;1025;230,84
15.10.2014;05 - 06;1834;1058;235,6
15.10.2014;06 - 07;2191;1078;239,7
15.10.2014;07 - 08;2616;1095;270,29
15.10.2014;08 - 09;2795;1117;287,79
15.10.2014;09 - 10;2835;1145;289,57
15.10.2014;10 - 11;2902;1153;286,45
15.10.2014;11 - 12;2896;1181;247,59
15.10.2014;12 - 13;2808;1188;249,82
15.10.2014;13 - 14;2832;1189;278,93
15.10.2014;14 - 15;2819;1180;276,77
15.10.2014;15 - 16;2727;1158;247,66
15.10.2014;16 - 17;2672;1136;247,59
15.10.2014;17 - 18;2806;1093;275,5
15.10.2014;18 - 19;2823;1047;279,15
15.10.2014;19 - 20;2700;1015;279
15.10.2014;20 - 21;2458;980;247,59
15.10.2014;21 - 22;2294;944;242
15.10.2014;22 - 23;2137;919;237,76
15.10.2014;23 - 00;1912;891;235,53
16.10.2014;00 - 01;1752;704;227,36
16.10.2014;01 - 02;1676;698;225,2
16.10.2014;02 - 03;1631;688;224,01
16.10.2014;03 - 04;1645;670;224,68
16.10.2014;04 - 05;1688;662;228,33
16.10.2014;05 - 06;1840;656;229,67
16.10.2014;06 - 07;2190;645;235,92
16.10.2014;07 - 08;2599;634;295,11
16.10.2014;08 - 09;2767;623;311,19
16.10.2014;09 - 10;2786;603;304,41
16.10.2014;10 - 11;2839;596;307,47
16.10.2014;11 - 12;2819;606;299,95
16.10.2014;12 - 13;2734;605;285,8
16.10.2014;13 - 14;2728;612;284,69
16.10.2014;14 - 15;2670;610;280,67
16.10.2014;15 - 16;2576;592;289,23
16.10.2014;16 - 17;2528;565;279,7
16.10.2014;17 - 18;2682;484;287,44
16.10.2014;18 - 19;2704;428;324,44
16.10.2014;19 - 20;2623;451;301,73
